start	end	text
3196780	3200060	okay so far so good now the introduction point
3200060	3212140	informs bob yo you have a customer potential customer bob wake up bob says i don't work in these hours so
3212140	3220620	he might say no way not interested uh or if he's interested to perform the service he
3222540	3227020	he basically connects to the rendezvous point which you don't see that's the end of the blue arrow there
3227020	3234700	should be a rendezvous point there just imagine but you see what's happening now so the rendezvous
3234700	3241980	point which you don't see matches bob's incoming that blue circuit with alice's
3243180	3248220	circuit that she previously established again you don't see it right and says oh this
3248220	3255500	thing that somebody she doesn't know the rendezvous point doesn't know it's alice this thing from the
3255500	3264380	buyer or from the user matches this thing from the service and she you know connects the two okay
3265020	3274140	so now you have essentially two tour circuits one from serve above to the rendezvous point and one from
3274140	3282860	client alice to the rendezvous point make sense again don't believe the lying guys don't look at that picture
3285100	3288620	so you have a concatenation of two tour circuits managed by that random point
3289340	3292700	and now the transaction can proceed okay
3292700	3302540	and this is the ross umbrick that was the guy i mean i guess he moved then he doesn't look so happy today
3303500	3308460	he spent time in federal prison until our president recently pardoned him
3310140	3316860	but yeah that guy ross umbrick was the operator of the of the uh so-called marketplace and was arrested
3316860	3321420	from 2013 and i think a couple of years later was convinced convicted and sent to federal jail
3321980	3327740	um it's a nifty operation you you could also what you didn't see there you could also buy murder for
3327740	3334780	hire yeah you can get somebody's like busted kneecaps puncture tires anything lighter than murder too
3334780	3341500	but murders are fine uh nobody knows how many were bought and sold through that uh so throughout the site
3341500	3351340	um one of the interesting uh uh posters there is that nobody knows really how it was how he was
3351340	3358860	trapped right because it's a it's a hidden service right so it wasn't torn at least most people in the
3358860	3363820	security community believe that it was not a weakness of tor that the federal government despite all of its
3363820	3369580	power could not penetrate tor partly because they have no jurisdiction over torn notes overseas outside the
3369580	3378620	united states right no jurisdiction whatsoever uh so there are three speakers only the last one makes
3378620	3384060	sense makes more sense there was a package of peccadees from canada that was traced to an apartment in
3384060	3391900	san francisco where he lived that was one theory there was a fake uh murder for hire that was arranged by
3391900	3399500	law enforcement and apparently trapped him again no no proof for that more likely the last one
3400140	3408380	familiar with stack overflow right so somebody accidentally under the name olbrick ross olbrick posted a
3408380	3408780	question
3411580	3417580	before like way before how can i connect to a torn hidden services in curling php and then a few
3417580	3422060	seconds later they changed the name because realized he'll you know revealed his real name change the name to
3422060	3431900	frosty too late right stuck uh you know stack overflow like elephants never forgets so somebody took a
3431900	3438940	snapshot of that oh yeah and uh this last bit helped the encryption key of the server ends with
3438940	3448540	substrate frosty a frosty so that's another catch right uh tor is not the only thing out there but by far
3448540	3456460	the most popular there are others uh pre-handed has an excellent biography biography that you can read if
3456460	3463500	you're interested in the field mixed minion mix master still exists uh but they're not very popular i mean you can use them
3463500	3470700	there they're they're mostly uh they're quite slow right but they're different so slightly different
3470700	3478620	interpretations of the challenge mixed cascade okay now let's see quickly i'm going to show you something
3478620	3485740	that is a bit out in the left field uh there's pure cryptography or at least on the surface so the idea
3485740	3491580	here is to show you that how to achieve the best anonymity possible like not relying on anything else
3491580	3497500	and the idea is a little crazy and it's also due to the same person ciao that crazy guy from the 80s
3499100	3506700	and it's called dining cryptography problem okay so but the idea behind it is to do this how to send a
3506700	3515980	message in a message in a group without right without any kind of transibility you want to reveal a
3515980	3522060	message send a message in a group let's say like our group here but nobody knows who sent the message
3524140	3532220	okay imagine that so this paper from 1988 shows how to do it and they they kind of really interesting
3532220	3536780	part about it is what's called information theoretic anonymity it gives you this information
3536780	3541500	theoretic anonymity meaning that it's not based on any mathematical problem it's not based on any kind
3541500	3545580	of assumptions okay that's uh question
3548380	3553500	that's the most beautiful things it's difficult to make practical so here's the scenario three
3553500	3557580	cryptographers we're gonna start with three because that's the easiest part right but it's generalizable
3557580	3562300	to a groupie like as big as ours bigger or any of any size three cryptographers are having dinner
3562940	3571740	okay in a restaurant now either nsa national security agency is paying for dinner or one of them is
3571740	3579740	paying for dinner but if one of them is paying for dinner he wishes to remain anonymous he wants everybody
3579740	3586620	to know like one of them is paying for dinner but he doesn't know want the other two to know who that
3586620	3595260	is and he will deny of course okay let's assume they're all he just for ease of explanation so how
3595260	3601100	does the particle work so imagine three people sitting around the table three people around the table
3601820	3607100	finish dinner check comes somebody paid for the check so now they're trying to figure out who paid
3607100	3615020	and a safe on one of them so each person flips a coin last time i checked most coins had two sides
3615020	3622860	and scales and shows it to its neighbor on the left so everybody in a circular table has a neighbor
3624060	3630060	right and left you flip a coin show it to your left-hand neighbor everybody does the same thing
3630060	3640380	okay okay every diner right every cryptographer sees two points their own right and the right neighbors
3641260	3647820	so if i'm one of those cryptographers i know my coin flip and the guy over here you're going to show me
3647820	3658860	his that's the problem each person then publicly announces whether the two coins are the same
3660060	3665660	both heads or both tails doesn't say which just says if they're the same like for example if i throw
3667340	3674140	heads and the person on my right shows me tails i'll say different if i throw heads and that person
3674140	3684380	shows me heads also i'll say same so here's the rule if the number now the all three all three of them
3684380	3690700	say the same say say something right each one must say either same or different that's the only two
3690700	3697980	words allowed if the number of same is one or three then nsa is paid no gathering
3697980	3705980	if the number of same is zero or two then one of them paid and nobody knows who
3708460	3715340	main thing is non-payer the person who did not pay does not know which one of the other two it is
3716140	3719580	he knows one of them paid the non-payer knows he didn't pay right
3719580	3728380	but he doesn't know which one of the other two paid yeah what's your question so if the parity of
3728380	3733740	the guests changes instead of the parity of the answers let's see it's coming right
3738380	3743900	so here we have pictures one thousand words three cryptographers first and on the side you have
3743900	3752700	going to say who may have paid for dinner check all right somebody paid right think about what if
3752700	3759580	you are not a payer you're one of the critographers who did not pay you know you didn't pay and you see
3759580	3765500	the same point right meaning that meaning that you you basically threw heads that was your point
3765500	3778300	and the guy over there showed your head right and that's so what's what's what's like one possibility
3778300	3784220	is the guy over there declared same and the guy over there declared different right that's possible
3786780	3792860	what could you say about this picture because remember this is yours right you are this guy
3793740	3799980	this is your point you showed it to this person he said same
3804780	3808620	what must the other one must have been heads right
3810940	3812140	but if he threw heads
3814140	3818220	if he threw heads and he showed the guy over there heads
3818220	3825180	then that guy and that guy showed you him then that guy also should have said same
3827100	3827900	somebody's lying
3831260	3833100	the payer lies right
3834380	3844700	but who is the payer are you following who is the payer right because this is obviously the case that one of
3844700	3845260	them paid
3847740	3855820	right again somebody showed you this you threw this means you have the view of the same you said same
3855820	3861340	the guy on your on your left said same which means that if he's not lying he saw
3862300	3870620	heads and he threw heads and he showed heads to the guy on his on his left which says different but wait he showed
3870620	3876860	you this what the hell but you can't say that that guy is lying because it would be this guy who is lying
3879180	3881100	they all look generic
3881100	3892620	could be this right this could be a pair or could be this equally likely
3895900	3896700	believe it right
3896700	3906540	okay okay now if you are not a payer but you see different coins you threw tails and you saw heads so you announced
3907420	3912060	different and the other people said same same
3915260	3915500	well
3918060	3921260	you showed him tails you showed him tails
3921260	3932860	he showed head which means he is the payer if he's lying potentially or you showed him tails
3933980	3941740	and he did have tails he showed the guy on his left tails but he is the payer who lied equally likely
3943420	3947740	so you see in this case we're coming back to this rule
3947740	3957020	that if the number of same is zero or two then one of them is paying because one of them lied
3958620	3962140	in this case the number of same is two
3964780	3965420	in this case
3968940	3971980	different right the number of same is two
3971980	3979900	now the idea is that this is a generalization something called super post setting never might
3979900	3985500	this slide is too much but the idea is that you can send essentially a message that i paid
3987020	3992620	in a group like it's a one-bit message that says i paid and nobody knows who you are
3994060	4000060	so the same generalizes to a group of like our size or five or six cryptographers right it'll be the same
4000060	4001980	okay
4003500	4007900	just to extend the protocol a little bit but the idea is that if one of them paid they will announce
4007900	4012700	the fact that they paid but nobody knows who paid and that's the best kind of anonymity you can achieve
4015180	4015580	all right
4018460	4018860	let's see
4022700	4024140	yeah let's let's finish here
4024140	4040780	we only have a few minutes no point in getting into the next exciting topic which is spam
