start	end	text
2186000	2187000	Right?
2187000	2194000	Because the user here isn't going to remember if they have seen the challenge before or not.
2194000	2196000	This is just the user.
2196000	2200000	Maybe with some dumb device or token of some sort.
2200000	2205000	It's not going to remember or cache all the previous challenges and say, ooh, I've seen
2205000	2206000	this one before.
2206000	2207000	I'm not answering it.
2207000	2208000	No.
2208000	2212000	It is the system's responsibility to make sure the challenges don't repeat.
2212000	2217000	Because it, when it receives back the reply, it wants to make sure, the guarantee that
2217000	2220000	this reply is here and now.
2220000	2223000	Not from yesterday or a year ago.
2225000	2226000	Okay.
2226000	2228000	So this works.
2228000	2232000	And you probably use this kind of system without even knowing it.
2232000	2235000	It's used in badge-based identification.
2235000	2238000	So, you know, people use badges ever?
2238000	2239000	Here?
2239000	2241000	Anybody work in the real world?
2241000	2242000	Yay.
2242000	2243000	Okay.
2243000	2244000	Badges?
2244000	2245000	NFC?
2245000	2246000	Yeah?
2246000	2248000	Or insert badges?
2248000	2249000	TAC.
2249000	2250000	NFC.
2250000	2251000	Okay.
2251000	2255000	A lot of those systems use this kind of challenge response.
2255000	2256000	Cars.
2256000	2257000	Key fob.
2257000	2258000	Car.
2258000	2259000	Key fob.
2259000	2260000	Car.
2260000	2261000	Key fob.
2261000	2262000	Car.
2262000	2263000	Challenge.
2263000	2264000	Key fob is the user.
2264000	2266000	You are the user with the key fob.
2266000	2268000	Key fob has the key.
2268000	2269000	Car.
2269000	2270000	You want to unlock the car.
2270000	2271000	You press.
2271000	2273000	The car goes, challenge.
2273000	2275000	The fob goes, response.
2275000	2286000	The car says, oh, correct response, unlock.
2286000	2290000	Here's an example where these things don't work well.
2290000	2293000	So far everything seemed good.
2293000	2296000	This example dates back to a long time ago.
2296000	2303000	Back in the 1980s, before you were all born, there was a war.
2303000	2306000	There were many wars, but this war took a long time.
2306000	2313000	It was kind of a slow war in Africa between a country called Namibia, which still exists,
2313000	2318000	and a country called Angola, which still exists.
2318000	2328000	And so Angola was allied with the Soviets, with all these countries behind the Iron Curtain,
2328000	2329000	and Cuba.
2329000	2334000	So, essentially, Angola was aided by the Soviet Union, Cuba, and all the Eastern Bloc countries.
2334000	2340000	And not surprisingly, Namibia was aided, well, not directly by the United States, but by South Africa,
2340000	2344000	which at the time was a very different South Africa issue today.
2344000	2350000	It was an apartheid regime, very right-wing, very conservative, blah, blah, blah.
2350000	2354000	So I'm not here to teach you politics, but just to illustrate a problem.
2354000	2360000	So they've used, already then, challenge response-based authentication.
2360000	2363000	And this system is called Friend or Foe.
2363000	2366000	F-O-F, Friend or Foe.
2366000	2370000	This is how, like, planes identify each other in the air.
2370000	2375000	This is how ground stations know that it's their planes and not enemy planes flying overhead.
2375000	2376000	Okay?
2376000	2379000	So the idea here, these people were at war.
2379000	2380000	Okay?
2380000	2382000	They used aircraft.
2382000	2383000	Right?
2383000	2384000	Aircraft.
2384000	2387000	Bombers, et cetera.
2387000	2389000	Cause damage.
2389000	2392000	So, you have a following situation.
2392000	2395000	South Africa, remember, was supporting Namibia, right?
2395000	2396000	In this war.
2396000	2402000	So South Africans would launch a bomber, this is a ground station, to bomb Angola.
2406000	2409000	The ground station is the system.
2409000	2412000	The bomber is the user, right?
2412000	2414000	In this picture, the analogy, right?
2414000	2418000	They share a long-term secret key K, unique to that bomber.
2418000	2419000	Right?
2419000	2424000	So for every such bomber, you know, the ground station knows a separate key.
2428000	2432000	Meanwhile, Angola launches a Cuban MiG.
2432000	2435000	MiG is back then a Soviet airplane.
2435000	2436000	A Soviet bomber.
2440000	2441000	Okay.
2441000	2444000	It's flying over Namibian.
2447000	2450000	Namibians detect a plane, a radar.
2452000	2453000	Right?
2453000	2454000	Radar.
2454000	2455000	Anybody knows?
2455000	2456000	See a blip.
2456000	2457000	You don't know what it is.
2457000	2459000	That's why you need this kind of identification.
2459000	2462000	Are you one of us, or are you one of them?
2462000	2463000	Friend or foe?
2466000	2468000	So he says, here's a challenge.
2468000	2474000	Whoever you are, you better answer, or I'll shoot.
2475000	2476000	Right?
2476000	2477000	Air defense.
2477000	2480000	This has to be done super fast, right?
2481000	2482000	What?
2483000	2488000	Normally, Cuban MiG would be like, uh, I got nothing.
2488000	2492000	So it would hope that it won't get shot down.
2494000	2503000	But now, Cuban MiG would take that challenge and quickly retransmit it to the ground station in Mangola.
2503000	2506000	You've been following me so far.
2508000	2513000	Which will then transmit it up to whatever plane is flying there.
2514000	2516000	Turns out, oh, South African bomber.
2516000	2523000	Well, when South African bomber receives a challenge, it is programmed to reply with a function of a challenge and a secret key.
2523000	2526000	Everybody here awake?
2526000	2527000	Following?
2527000	2528000	Nope.
2528000	2529000	No rocket science here.
2532000	2533000	Pun intended.
2533000	2534000	Response.
2535000	2536000	Some function of the key, right?
2536000	2540000	I use a different notation here, but some function of the key and the random number, right?
2541000	2546000	Which the ground station in Mangola quickly retransmits back to the MiG, which is, you can see where this is going, right?
2546000	2553000	The MiG transmits it back to the ground station, and the ground station says, yay, one of us.
2554000	2555000	One of us.
2560000	2561000	Perfect.
2562000	2563000	And drops the bomb.
2566000	2571000	Now, you don't have to feel sorry for Namibians or South Africans or whatever, but do you see the problem?
2571000	2572000	Right?
2572000	2578000	If you design this system, you'll be court-martialed, probably, right?
2579000	2581000	So how do we fix this?
2585000	2586000	Do you see the problem?
2586000	2587000	Right?
2587000	2590000	And the problem should be obvious, that there is a problem.
2592000	2593000	Well, how do we fix it?
2593000	2603000	Well, back then, well, actually, I'm not 100% sure.
2604000	2607000	I'm pretty sure they didn't have GPS.
2608000	2610000	Or the military equivalent of GPS.
2614000	2615000	Right?
2616000	2618000	If they had GPS, would it help?
2618000	2619000	Come on, exercise your noodles.
2628000	2631000	Maybe limit the response time, because it takes time to...
2632000	2633000	Right.
2633000	2634000	Okay.
2634000	2635000	Good.
2635000	2636000	That's one.
2636000	2637000	That's one.
2637000	2643000	You could say, look, if there is a plane over here, right, it can be only, I don't know,
2643000	2645000	10 miles away or something like that.
2645000	2646000	Whatever.
2646000	2653000	However the height, whatever the height of the flying altitude of the airplane is, right?
2653000	2654000	Some miles.
2654000	2655000	10 miles.
2656000	2657000	Whatever.
2657000	2660000	You know what the round trip is for a 10-mile radius.
2661000	2663000	This is obviously more, right?
2663000	2664000	You see how many packages are?
2664000	2667000	Well, normally it should be challenge, response.
2667000	2672000	Now it's challenge, relay, challenge, response, relay.
2673000	2677000	So we have four extra transmissions.
2678000	2681000	One of them, or two of them potentially longer distance.
2682000	2686000	So timing is of value, isn't it?
2688000	2690000	But GPS makes it even easier.
2690000	2700000	All you need to do is to make sure that this American bomber includes in that function of the challenge, right,
2700000	2702000	that it replies with, its coordinates.
2703000	2707000	And then the station says, ah, ah, it's not here.
2708000	2713000	Whatever this replies comes from, it's not from a plane flying overhead.
2713000	2716000	It's a plane somewhere, or he knows exactly where he's flying.
2717000	2718000	Does that make sense?
2720000	2722000	Now, in reality, you probably want to use both.
2722000	2725000	You want to use the time and the geographic coordinates.
2728000	2731000	So, just by itself, this is a problem, right?
2731000	2732000	It's called a relay attack.
2737000	2746000	Right, so, let's forget the war and then look at it again as a general problem.
2746000	2754000	We have Alice and Bob, or user and system, they share a secret, and they want to authenticate each other and identify each other over a network.
2754000	2757000	They do not see each other physically, so they are far away.
2758000	2761000	How do they authenticate and identify each other, right?
2761000	2763000	So, that's the main problem.
2764000	2766000	The adversary here is not just eavesdropping.
2766000	2770000	I may refer to the adversary as eave, but that's not just the limits of the adversary.
2770000	2777000	The adversary can eavesdrop, delete messages, modify messages, retard messages, right?
2777000	2778000	Maybe slow them down.
2778000	2782000	It can, yeah, insert messages, right?
2782000	2787000	So, the adversary is pretty capable.
2791000	2796000	And, what you have seen, essentially, is an example of this attack.
2797000	2798000	Right?
2798000	2800000	Which is called, sometimes it's called man in the middle.
2800000	2804000	They'll probably come around to changing it to some general neutral form one day.
2804000	2810000	But, the way it's still in the books is MIT and we're man in the middle of that.
2810000	2812000	Here's the adversary is in the middle, right?
2812000	2815000	So, the idea is, again, Alice and Bob know the secret.
2816000	2821000	When Bob challenges Alice and says, hey, here's a random number.
2821000	2825000	Prove to me that you know the secret based on this random number.
2825000	2826000	Right?
2826000	2828000	And Alice replies with a function.
2828000	2829000	Now, here we use a hash, right?
2829000	2830000	Like a crypto hash.
2830000	2833000	That's an example of a function you would want to use.
2833000	2835000	Because it's non-invertible, right?
2835000	2836000	No collisions.
2836000	2838000	Remember these properties we talked about?
2838000	2839000	Right?
2839000	2843000	You want to have all the good, both types of collision resistance, right?
2843000	2846000	So, Alice replies and that's a correct reply.
2846000	2847000	There's nothing wrong with the reply.
2847000	2852000	Except the adversary can be in the middle and he can essentially impersonate Alice.
2852000	2853000	Okay?
2853000	2857000	Now, there's a subtlety here.
2857000	2859000	The subtlety is this.
2859000	2864000	The adversary does not actually learn the secret in this attack, right?
2864000	2869000	The adversary is just a relay, right?
2869000	2877000	He's sitting in the middle and he's basically handing messages from Bob to Alice and handing messages from Alice to Bob.
2877000	2880000	So, he could be like a hostile router, right?
2880000	2885000	Or like an access point, a malicious access point.
2885000	2887000	So, what does it gain?
2887000	2899000	Well, it gains only the fact that if the system is configured so that when authentication succeeds, Alice gets access to something immediately.
2899000	2900000	Right?
2900000	2901000	That becomes an attack.
2901000	2902000	That becomes an attack.
2902000	2912000	However, if this is followed by encrypted communication using the key K, the adversary gains that.
2912000	2914000	Do you see that?
2914000	2918000	Because the adversary does not know the secret.
2918000	2923000	So, it's attack on authentication.
2923000	2925000	It's not an attack on secrecy.
2925000	2931000	Now, if the key itself, remember, I assume the key is a strong key, right?
2931000	2947000	A binary, sorry, bitwise is long enough, at least 160 bits or so, and not a dictionary, not a big from a dictionary like a password.
2947000	2949000	There is another way to do this.
2949000	2958000	And the other way to do this, and this is actually also used in practice for something called one-time password, OTP.
2958000	2963000	It's based on a data structure called the Lamport's hash.
2963000	2966000	Has anybody ever seen this before?
2966000	2967000	No?
2967000	2969000	Lamport's hash.
2969000	2977000	Basically, Lamport's hash is the following.
2977000	2987000	So, you start with the random value, generate the random number, and then you repeatedly hash that random number, like over and over and over and over and over and over.
2987000	2989000	Remember how we did encryption?
2989000	2992000	So, imagine you just hash it.
2992000	2997000	Take X, hash of X, hash of X, hash of X, et cetera, hash, hash, hash, hash, hash, hash.
2997000	2998000	How many times?
2998000	2999000	As long as you want.
2999000	3001000	That's a parameter.
3001000	3002000	Okay?
3002000	3017000	So, the idea is you do this and Bob, who will be modeled here as a system, knows what's called the root of the chain.
3017000	3019000	That is the last hash value.
3019000	3021000	Okay?
3021000	3026000	Alice is the one that computed the chain to begin with.
3026000	3027000	Started with some secret.
3027000	3029000	You see that secret in quotes?
3029000	3030000	Okay?
3030000	3039000	So, she started with some secret value, and she computed a repeated hash over that secret value, n times.
3039000	3040000	Okay?
3040000	3041000	Then, she gave the result.
3041000	3046000	You see that Y over there in the green cloud?
3046000	3055000	She gave the result to Bob, and she also gave him the index n, which is, at that time, the length of the hash chain.
3055000	3056000	Why do we call it the chain?
3056000	3058000	Because they are linked, right?
3058000	3060000	Hash, hash, hash, hash, hash, hash, hash.
3060000	3061000	Okay?
3061000	3072000	So, in the beginning, Bob knows that Y is the root of Alice's chain, and n is the length of the chain.
3072000	3075000	In other words, the chain has n links in it.
3075000	3086000	So, the first time Alice wants to authenticate to Bob, okay, she says, hi, I'm Alice.
3086000	3090000	Don't show that message, because it's a clear text message, nothing in it.
3090000	3099000	And Bob challenges her with the current index, int, which, at the beginning, is n.
3099000	3100000	Okay?
3100000	3111000	And Alice replies with something that hashes into n.
3111000	3124000	So, you start with a secret, hash once.
3124000	3130000	Then you arrive at hash of secret, then you hash again.
3130000	3132000	Then you hash again, et cetera, et cetera.
3132000	3143000	And eventually, you wind up with this Y, which is hash n of secret.
3143000	3144000	Okay?
3144000	3145000	And this is why it's called the chain.
3145000	3160000	So, in the end, here, at the very end, there's this hash n minus 1 of secret.
3160000	3161000	Right?
3161000	3165000	We computed n minus 1 hashes, all of the same, repeatedly.
3165000	3168000	And so, the last link is a hash.
3168000	3169000	Right?
3169000	3172000	And it becomes this.
3172000	3178000	Well, consider this value, this value here.
3178000	3183000	This is what Alice will give Bob.
3183000	3186000	And the idea is, if Bob hashes this, he should get that.
3186000	3189000	But he knows this already.
3189000	3196000	So, Bob is thinking, okay, who could have given me this value?
3196000	3201000	Only Alice, because only Alice knows the input to the hash function.
3201000	3204000	Because only Alice computed the entire chain.
3204000	3205000	Right?
3205000	3209000	And because of the cryptographic properties of the hash function, it's not invertible.
3209000	3211000	So, nobody could have inverted the hash function.
3211000	3220000	Or found a collision, because that's supposed to be, right, computationally hard.
3220000	3221000	Ask questions.
3221000	3226000	Don't hesitate if you haven't seen this before, which I think none of you have.
3226000	3228000	Do you see how this works?
3228000	3232000	And then, what Bob does, this is called one-time authentication.
3232000	3236000	Because this same value, h n minus 1, cannot be reused.
3236000	3241000	So, once Alice released it here, in this message in the reply,
3241000	3246000	Bob has to adjust it in his index to n minus 1.
3246000	3261000	So, the next time to authenticate Alice, he expects, Bob will expect this.
3261000	3272000	Because when he hashes this, once hash, you should get that, right?
3272000	3275000	Some of you look very puzzled.
3279000	3281000	It's okay to ask questions.
3281000	3282000	Yeah?
3282000	3285000	I'm kind of wondering what happens when they get all the way back.
3285000	3287000	Ah, good question.
3287000	3290000	What happens when you deplete the change?
3290000	3291000	When you are...
3295000	3300000	Now, the truth is, you have to either budget on never depleting it completely,
3300000	3303000	and then manually resetting with a new change.
3303000	3306000	Manually mean offline, offline resetting.
3306000	3309000	Generating, Alice generates a brand new change.
3309000	3314000	Or, there are some clumsy techniques to use digital signatures to...
3314000	3316000	I won't bore you with it.
3316000	3317000	But there are...
3317000	3319000	That's the problem with this space here.
3319000	3320000	Now, so this...
3320000	3323000	The change has to be long enough that it lasts for like a lifetime.
3323000	3325000	So, let me give you an example.
3325000	3326000	You have a...
3326000	3328000	It's like a small IoT device you bought.
3328000	3329000	Like some kind of a...
3329000	3331000	I don't know, smart clock or something like that.
3331000	3332000	And it typically...
3332000	3333000	The lifetime is like, I don't know...
3333000	3334000	A year.
3334000	3339000	So, you can provision it with a hash chain that is good enough for...
3339000	3340000	I don't know...
3340000	3344000	One authentication every hour for a year.
3344000	3347000	So, that's 365 times 24.
3347000	3349000	That will be the length of your change.
3349000	3350000	Right?
3350000	3352000	And then you know you're not unlikely to be depleted.
3352000	3354000	Because you're not going to authenticate the device every hour.
3354000	3355000	Right?
3355000	3358000	So, it is a useful technique.
3358000	3360000	But it's...
3360000	3363000	And it has been used in...
3363000	3364000	In...
3364000	3366000	What's something called one-time passwords.
3366000	3367000	Right?
3367000	3368000	It is a useful technique.
3368000	3369000	But it has this limitation.
3369000	3371000	And eventually you will run out.
3371000	3376000	And in a way, it's a kind of a public key scheme.
3376000	3377000	And it is...
3377000	3378000	Why is it...
3378000	3379000	Why do I say that?
3379000	3380000	Because...
3380000	3381000	That root...
3381000	3382000	That y...
3382000	3383000	That Bob keeps...
3383000	3384000	Is like a public key.
3384000	3385000	For Alice.
3385000	3389000	And every link is like a one-time authentication.
3389000	3390000	Using...
3390000	3392000	Only Alice can come up with the next authentication.
3392000	3394000	Bob cannot impersonate Alice here.
3394000	3395000	Okay?
3395000	3398000	Well, this is an attack.
3398000	3399000	But you know what?
3399000	3400000	I'm not going to...
3400000	3401000	Oof.
3401000	3402000	We're out of time.
3402000	3405000	I'm not going to bother you with this attack.
3405000	3406000	There is...
3406000	3407000	So, there is...
3407000	3411000	Finally, in this lecture, there is one thing that you will see out in the real world.
3411000	3412000	And you may have seen it already.
3412000	3413000	In some...
3413000	3417000	In some ways, the dual that we use is kind of an example of this.
3417000	3418000	A weird example of this.
3418000	3419000	But...
3419000	3420000	Anybody ever seen this?
3420000	3421000	Use your security ID?
3421000	3422000	Yeah?
3422000	3424000	They've been very popular.
3424000	3425000	And they're still around.
3425000	3427000	They may not look like that.
3427000	3429000	That was maybe like five to ten years ago.
3429000	3430000	It's still...
3430000	3431000	Essentially like a...
3431000	3432000	Like a fog.
3432000	3433000	Right?
3433000	3434000	Think of it as a fog.
3434000	3435000	But...
3435000	3436000	It doesn't have NFC.
3436000	3438000	Or any communication at all.
3438000	3440000	There's no radio anything.
3440000	3444000	What it is, is just a little display.
3444000	3445000	And...
3445000	3447000	The idea is that every user...
3447000	3449000	Let's say you work for an organization.
3449000	3452000	Every Alice gets her own fog.
3452000	3453000	Okay?
3453000	3454000	And...
3454000	3456000	Inside the fog is a master key.
3456000	3457000	Well...
3457000	3458000	For that fog.
3458000	3460000	That it shares with the system.
3460000	3461000	With the central system.
3461000	3463000	Bob here.
3463000	3464000	And...
3464000	3465000	So...
3465000	3466000	At setup time.
3466000	3467000	In...
3467000	3468000	In the factory.
3468000	3469000	Or whatever.
3469000	3470000	This thing is produced.
3470000	3471000	It's seated with a key.
3471000	3472000	And Alice and Bob share a key.
3472000	3473000	Okay?
3473000	3474000	So Bob is like...
3474000	3475000	You know...
3475000	3476000	A security administrator.
3476000	3477000	There's a database of all these devices.
3477000	3478000	All these bobs.
3478000	3479000	For every user.
3479000	3480000	Etc.
3480000	3481000	So...
3481000	3483000	In the beginning...
3483000	3485000	They go by counters.
3485000	3486000	So...
3486000	3487000	There's a counter.
3487000	3488000	Usually based on time.
3488000	3489000	So...
3489000	3492000	The way that Alice authenticates to Bob.
3492000	3493000	Is not using challenges.
3493000	3496000	There's no actual challenge coming in.
3496000	3497000	Rather...
3497000	3499000	Alice just reads the current value.
3499000	3502000	That she sees displayed.
3502000	3504000	And enters it.
3504000	3506000	Kind of like we do with the dual.
3506000	3507000	When it challenges us with the code.
3507000	3508000	Right?
3508000	3509000	You may always use dual.
3509000	3510000	Right?
3510000	3511000	With the code.
3511000	3512000	I know.
3512000	3513000	Most of the time it's approved this.
3513000	3514000	And...
3514000	3515000	Soon it's gonna change.
3515000	3516000	You know.
3516000	3517000	It's gonna be code based.
3517000	3518000	There.
3518000	3519000	The OID.
3519000	3524000	As your best interest in mind.
3524000	3525000	So...
3525000	3528000	Soon you'll say goodbye to just approve.
3528000	3530000	Well that looks the best part.
3530000	3531000	I know.
3531000	3532000	I know.
3532000	3533000	But that's all.
3533000	3536000	The idea here is very similar to the code based dual.
3536000	3537000	So...
3537000	3539000	You just enter a code.
3539000	3540000	And that code...
3540000	3544000	You see the little bar next to the number one there?
3544000	3545000	Like...
3545000	3546000	It has a little...
3546000	3547000	Like a stack of bars.
3547000	3549000	And it tells you how close...
3549000	3551000	As the bars go down.
3551000	3552000	They disappear.
3552000	3553000	Like...
3553000	3554000	It has...
3554000	3555000	How close is the code to be changing.
3555000	3556000	So...
3556000	3557000	When these bars...
3557000	3558000	Right now...
3558000	3559000	It's like...
3559000	3560000	It shows what?
3560000	3561000	Five?
3561000	3562000	Five bars?
3562000	3563000	I think it starts with six.
3563000	3564000	And then it goes down, down, down.
3564000	3565000	Because there's a clock inside.
3565000	3568000	And eventually it will show you a new code.
3568000	3569000	Based on time.
3569000	3572000	Here I just use the counter for simplicity.
3572000	3574000	But in fact it's based on time.
3574000	3576000	So what are you proving, right?
3576000	3578000	When you enter this code?
3578000	3579000	Okay?
3579000	3580000	What is the code?
3580000	3583000	So the code is generated from the key.
3583000	3586000	From the master key that the device shares with the system.
3586000	3587000	And the current time.
3587000	3588000	Never mind.
3588000	3589000	I use the counter here.
3589000	3592000	But that counter is not really appropriate.
3592000	3597000	It's more like a clock.
3597000	3605000	And because the clocks are reasonably synchronized between this fob and the central system.
3605000	3610000	The central system will know what to expect from Alice at this time.
3610000	3611000	Right?
3611000	3615000	Because she knows exactly what the serial number of the fob registered through Alice.
3615000	3617000	And she knows what to expect.
3617000	3618000	Or...
3618000	3621000	Bob knows what to expect.
3621000	3627000	Now, the original RSA ID was a bit...
3627000	3630000	Well, it's aged, right?
3630000	3631000	It wouldn't be used today.
3631000	3634000	But, you know, it had only 64-bit key, 44-bit counter.
3634000	3638000	But the idea was that the six-digit value, like for us we do...
3638000	3641000	I mean, it's more burdensome than just clicking approve.
3641000	3643000	But it's not too bad, right?
3643000	3647000	Just copying six-digit numbers is not a huge amount of burden.
3647000	3650000	So, that was the idea.
3650000	3652000	It was kind of user-friendly.
3652000	3653000	Right?
3653000	3655000	And then, it's verified on this end.
3655000	3656000	Counter increases, right?
3656000	3658000	But basically, time it takes, right?
3658000	3659000	Which is not really counting.
3659000	3660000	It's time.
3660000	3662000	Et cetera, et cetera.
3662000	3663000	Right?
3663000	3668000	So, the counter is usually based on this sort of 60 seconds.
3668000	3669000	That's customizable.
3669000	3672000	You can make it from 15 seconds to several minutes.
3672000	3676000	Also, it deals with clock skews because clocks are not perfectly synchronized.
3676000	3681000	So, the system here will allow you to enter a code that it does not expect as long as it's
3681000	3687000	a code from like the previous epoch or maybe the future epoch because sometimes clocks run
3687000	3690000	too fast, too slow, so it has some tolerance.
3690000	3692000	Anyway, that's it.
3692000	3693000	Let's quickly...
3693000	3698000	I was hoping to cover more, but let's try at least another...
3698000	3699000	Oops.
3699000	3702000	Let's see.
3702000	3707000	Here we go.
3707000	3708000	Alright.
3708000	3730000	So, this type of thing is the last batch of slides that have to do with passwords,
3730000	3732000	and then we want a much bigger and better thing.
3732000	3733000	So, remember passwords.
3733000	3737000	Now, forget all these fobs, forget the biometrics, remember passwords.
3737000	3743000	This is kind of a research direction, an idea that has taken hold also partially in industry.
3743000	3745000	That's why I'm covering it here.
3745000	3748000	And it's about something called honey passwords.
3748000	3752000	Now, the only of you know the term decoy.
3752000	3753000	Right?
3753000	3758000	Decoy is a fake object that pretend to look normal like a real thing.
3758000	3759000	Right?
3759000	3765000	Actually, the word decoy comes from Dutch language, from Dutch language, where decoy means a cage.
3765000	3771000	This is what the duck hunters would use to put a cage over their head and go into the bogs
3771000	3776000	and swamps and try to hunt ducks without being noticed as humans.
3776000	3778000	So, that's where we didn't get that word.
3778000	3781000	And I see fake objects that make you look real.
3781000	3789000	It's also a long-term tool in security and intelligence and counter-intelligence.
3789000	3793000	In computer security, decoys are used quite a lot.
3793000	3799000	If you know anything about intrusion detection, in the real world, something called honeypots
3799000	3800000	are often used.
3800000	3808000	Honeypots are fake resources, like fake web servers, et cetera, fake databases, fake portals,
3808000	3812000	that are used to entrap adversaries.
3812000	3813000	Okay?
3813000	3815000	The military is not very good at doing this.
3815000	3817000	Banks often do it.
3817000	3819000	Some larger companies do it, too.
3819000	3825000	They set up these fake sites, fake resources to attract adversaries and to entrap them.
3825000	3830000	Sometimes we feed them false information, make them believe that they broke into a system
3830000	3837000	where they actually have it, to observe the adversaries in the wild, to record their behavior.
3837000	3838000	Okay?
3838000	3841000	So, honey tokens, honey accounts.
3841000	3846000	Honey accounts are basically fake accounts for users that don't exist.
3846000	3847000	Right?
3847000	3851000	And let's say that user never logs in, doesn't exist, but there's an account.
3851000	3856000	And so when somebody logs into that account, you know, it's like a tripwire, right?
3856000	3858000	You know that something bad happened, right?
3858000	3862000	Because if that account does not correspond to a real user, when a login to that account
3862000	3864000	occurs, you know you had a problem.
3864000	3865000	Right?
3865000	3872000	You had also decoy documents, or honey documents, that is like, you set up a web server and you
3872000	3877000	put some like a, or a Google Drive, or you put some sensitive company documents that are
3877000	3878000	completely fake.
3878000	3884000	And then you wait for any news of these documents leaking to the real world.
3884000	3885000	Right?
3885000	3890000	So that tells you somebody broke in, but what they are releasing to the real world is complete
3890000	3891000	chock.
3891000	3892000	Right.
3892000	3898000	So these kind of undervalued things, I mean, they're not used as much as they should be,
3898000	3905000	so the key question we're going to try to answer, what kind of decoys do we use for security
3905000	3906000	problems?
3906000	3910000	Like password breaches, compromise of device data, etc.
3910000	3914000	And how to use them in a sort of a principled way?
3914000	3919000	And more, a bigger question is really how to deal with powerful adversaries that will sooner
3919000	3922000	or later compromise our systems.
3922000	3923000	Right?
3923000	3927000	So, the particular topic here is passwords.
3927000	3933000	And this work is not my work, it's a work by, by a fairly well-known researchers.
3933000	3934000	One of them is Rivest.
3934000	3939000	The guy, Rivest is the R in RSA.
3939000	3945000	The other guy, Ari Jules, is a cryptocurrency, actually no, sorry, he's a professor Cornell
3945000	3946000	these days.
3946000	3949000	So, here's the good news and bad news.
3949000	3954000	The good news is when you give talks about passwords, there's always news.
3954000	3955000	Right?
3955000	3960000	So, for example, this type of news.
3960000	3966000	And I know this is dated, but I'm just too lazy to update it because there's always treasure
3966000	3968000	trove of stuff in the news.
3968000	3973000	In the last six months I've seen at least three or four, you know, giant password breaches.
3973000	3974000	Okay?
3974000	3977000	So this was a while ago, but nothing changed.
3977000	3982000	Password breaches occur all the time in enormous quantities.
3982000	3985000	The bad news is that it's all bad news, of course.
3985000	3989000	Now, remember we talked about how passwords are protected?
3989000	3990000	Hashing, right?
3990000	3993000	Hashing, shadow files, salt, yeah?
3993000	3996000	That is still how things are done today.
3996000	4005000	Now we have Alice, has a password, she logs in, it gets hashed, the system compares the
4005000	4010000	hash, salt and hash, and lets Alice in if she typed in the right password, and if she
4010000	4011000	doesn't.
4011000	4012000	Right?
4012000	4013000	So, that's how we do things.
4013000	4014000	Just recall.
4014000	4015000	Right?
4015000	4019000	So, the password is hashed, but we're not compared.
4019000	4020000	Okay.
4020000	4025000	Hashing and salting is good because the adversary, remember, cannot mount a completely offline attack.
4025000	4034000	It forces the adversary to first compromise a password file, which contains salted caches,
4034000	4036000	and then break it.
4036000	4045000	But, salts are not that long, and that means the adversary will eventually win.
4045000	4046000	It doesn't change anything.
4046000	4047000	Right?
4047000	4050000	You can harden this by slowing down encryption and using very expensive encryption functions,
4050000	4053000	but in the end, real passwords are weak.
4053000	4054000	Right?
4054000	4055000	That doesn't change anything.
4055000	4058000	Real passwords are weak.
4058000	4065000	So, the problem is, remember, the salts, you can have to make the salts sufficiently long,
4065000	4072000	but once the adversary breaks in, right, and learns the password file, the salts for every
4072000	4075000	user, they're in clear text.
4075000	4077000	So, they are no longer secret.
4077000	4079000	Before the adversary breaks in, they're secret, right?
4079000	4081000	That's why the adversary can't mount an offline attack.
4081000	4088000	But, once the adversary breaks in and copies the password file, he doesn't know the passwords,
4088000	4090000	but he learns all the salts.
4090000	4091000	Okay?
4091000	4096000	So, the problem, then, for the adversary is just dictionary attacking passwords.
4096000	4097000	Okay.
4097000	4100000	So, forget this.
4100000	4104000	Anyway, there are plenty of good password hacking tools.
4104000	4110000	There's all this stuff, even from the RockU database that I use today to create dictionaries
4110000	4111000	of plausible passwords.
4111000	4112000	Not important.
4112000	4113000	Right?
4113000	4118000	The problem is, no matter what you do, no matter what you do, no matter how big your
4118000	4123000	salt is, no matter what rules you enforce, like, you know, must be 8 characters, 12 characters,
4123000	4128000	at least one special character, one capital letter, one number, blah, blah, blah.
4128000	4130000	Those passwords are still weak.
4130000	4131000	Okay?
4131000	4134000	And you might as well assume that you can be cracked.
4134000	4135000	Okay?
4135000	4142000	So, the point of the matter is, preventing adversary from learning passwords is a losing
4142000	4143000	battle.
4143000	4145000	Let's accept this as an axiom.
4145000	4147000	It's a losing battle.
4147000	4148000	We can't win.
4148000	4149000	Right?
4149000	4154000	And, basically, the adversary will get that copy of a password file.
4154000	4155000	Somehow.
4155000	4156000	Okay?
4156000	4161000	And, once he gets the copy of a password file, he might as well assume the passwords
4161000	4162000	are in the clear.
4162000	4165000	Because it's only the barrier is this high.
4165000	4167000	So, that's bad.
4167000	4170000	But, not all is lost.
4170000	4176000	What can we do if we cannot protect our passwords?
4176000	4179000	I say, at the very least, we can detect.
4179000	4180000	Right?
4180000	4185000	If you cannot prevent an attack, at least detect.
4185000	4189000	Because the biggest problem is not detecting an attack.
4189000	4194000	If you cannot detect an attack, the adversary will stealthily get in.
4194000	4201000	The adversary will slow, smart adversary, will not do anything grandiose or, like, anything
4201000	4206000	large, anything big, like, start exfiltrating terabytes of data.
